model_uid,model_source,model_name,weights,architecture,train_task,train_data,architecture_type,task_cluster,modality,architecture_display,train_task_display,train_data_display,display_name,description,model_source_url,weights_url
timm_deit3_large_patch16_224_in21ft1k,timm,deit3_large_patch16_224_in21ft1k,,deit3_large_patch16_224,image_classification,"['imagenet1k', 'imagenet21k']",Transformer,Supervised,Vision,DeiT3-Large-P16-224,Image-Classification,ImageNet1K+ImageNet21K,DeiT3-Large-P16-224-ImageNet1K+ImageNet21K,DeiT3-Large-P16-224 trained on image classification using the ImageNet1K and ImageNet21K datasets.,https://github.com/rwightman/pytorch-image-models/,
timm_deit3_large_patch16_384,timm,deit3_large_patch16_384,,deit3_large_patch16_384,image_classification,imagenet1k,Transformer,Supervised,Vision,DeiT3-Large-P16-384,Image-Classification,ImageNet1K,DeiT3-Large-P16-384-ImageNet1K,DeiT3-Large-P16-384 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_deit3_large_patch16_384_in21ft1k,timm,deit3_large_patch16_384_in21ft1k,,deit3_large_patch16_384,image_classification,"['imagenet1k', 'imagenet21k']",Transformer,Supervised,Vision,DeiT3-Large-P16-384,Image-Classification,ImageNet1K+ImageNet21K,DeiT3-Large-P16-384-ImageNet1K+ImageNet21K,DeiT3-Large-P16-384 trained on image classification using the ImageNet1K and ImageNet21K datasets.,https://github.com/rwightman/pytorch-image-models/,
timm_deit3_medium_patch16_224,timm,deit3_medium_patch16_224,,deit3_medium_patch16_224,image_classification,imagenet1k,Transformer,Supervised,Vision,DeiT3-Medium-P16-224,Image-Classification,ImageNet1K,DeiT3-Medium-P16-224-ImageNet1K,DeiT3-Medium-P16-224 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_deit3_medium_patch16_224_in21ft1k,timm,deit3_medium_patch16_224_in21ft1k,,deit3_medium_patch16_224,image_classification,"['imagenet1k', 'imagenet21k']",Transformer,Supervised,Vision,DeiT3-Medium-P16-224,Image-Classification,ImageNet1K+ImageNet21K,DeiT3-Medium-P16-224-ImageNet1K+ImageNet21K,DeiT3-Medium-P16-224 trained on image classification using the ImageNet1K and ImageNet21K datasets.,https://github.com/rwightman/pytorch-image-models/,
timm_deit3_small_patch16_224,timm,deit3_small_patch16_224,,deit3_small_patch16_224,image_classification,imagenet1k,Transformer,Supervised,Vision,DeiT3-Small-P16-224,Image-Classification,ImageNet1K,DeiT3-Small-P16-224-ImageNet1K,DeiT3-Small-P16-224 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_deit3_small_patch16_224_in21ft1k,timm,deit3_small_patch16_224_in21ft1k,,deit3_small_patch16_224,image_classification,"['imagenet1k', 'imagenet21k']",Transformer,Supervised,Vision,DeiT3-Small-P16-224,Image-Classification,ImageNet1K+ImageNet21K,DeiT3-Small-P16-224-ImageNet1K+ImageNet21K,DeiT3-Small-P16-224 trained on image classification using the ImageNet1K and ImageNet21K datasets.,https://github.com/rwightman/pytorch-image-models/,
timm_deit3_small_patch16_384,timm,deit3_small_patch16_384,,deit3_small_patch16_384,image_classification,imagenet1k,Transformer,Supervised,Vision,DeiT3-Small-P16-384,Image-Classification,ImageNet1K,DeiT3-Small-P16-384-ImageNet1K,DeiT3-Small-P16-384 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_deit3_small_patch16_384_in21ft1k,timm,deit3_small_patch16_384_in21ft1k,,deit3_small_patch16_384,image_classification,"['imagenet1k', 'imagenet21k']",Transformer,Supervised,Vision,DeiT3-Small-P16-384,Image-Classification,ImageNet1K+ImageNet21K,DeiT3-Small-P16-384-ImageNet1K+ImageNet21K,DeiT3-Small-P16-384 trained on image classification using the ImageNet1K and ImageNet21K datasets.,https://github.com/rwightman/pytorch-image-models/,
timm_deit_base_distilled_patch16_224,timm,deit_base_distilled_patch16_224,,deit_base_distilled_patch16_224,distilled_image_classification,imagenet1k,Transformer,Supervised,Vision,DeiT-Base-Distilled-P16-224,Distilled-Image-Classification,ImageNet1K,DeiT-Base-Distilled-P16-224-ImageNet1K,DeiT-Base-Distilled-P16-224 trained on image classification with knowledge distillation using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_deit_base_distilled_patch16_384,timm,deit_base_distilled_patch16_384,,deit_base_distilled_patch16_384,distilled_image_classification,imagenet1k,Transformer,Supervised,Vision,DeiT-Base-Distilled-P16-384,Distilled-Image-Classification,ImageNet1K,DeiT-Base-Distilled-P16-384-ImageNet1K,DeiT-Base-Distilled-P16-384 trained on image classification with knowledge distillation using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_deit_base_patch16_224,timm,deit_base_patch16_224,,deit_base_patch16_224,image_classification,imagenet1k,Transformer,Supervised,Vision,DeiT-Base-P16-224,Image-Classification,ImageNet1K,DeiT-Base-P16-224-ImageNet1K,DeiT-Base-P16-224 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_deit_base_patch16_384,timm,deit_base_patch16_384,,deit_base_patch16_384,image_classification,imagenet1k,Transformer,Supervised,Vision,DeiT-Base-P16-384,Image-Classification,ImageNet1K,DeiT-Base-P16-384-ImageNet1K,DeiT-Base-P16-384 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_deit_small_distilled_patch16_224,timm,deit_small_distilled_patch16_224,,deit_small_distilled_patch16_224,distilled_image_classification,imagenet1k,Transformer,Supervised,Vision,DeiT-Small-Distilled-P16-224,Distilled-Image-Classification,ImageNet1K,DeiT-Small-Distilled-P16-224-ImageNet1K,DeiT-Small-Distilled-P16-224 trained on image classification with knowledge distillation using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_deit_small_patch16_224,timm,deit_small_patch16_224,,deit_small_patch16_224,image_classification,imagenet1k,Transformer,Supervised,Vision,DeiT-Small-P16-224,Image-Classification,ImageNet1K,DeiT-Small-P16-224-ImageNet1K,DeiT-Small-P16-224 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_deit_tiny_distilled_patch16_224,timm,deit_tiny_distilled_patch16_224,,deit_tiny_distilled_patch16_224,distilled_image_classification,imagenet1k,Transformer,Supervised,Vision,DeiT-Tiny-Distilled-P16-224,Distilled-Image-Classification,ImageNet1K,DeiT-Tiny-Distilled-P16-224-ImageNet1K,DeiT-Tiny-Distilled-P16-224 trained on image classification with knowledge distillation using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_deit_tiny_patch16_224,timm,deit_tiny_patch16_224,,deit_tiny_patch16_224,image_classification,imagenet1k,Transformer,Supervised,Vision,DeiT-Tiny-P16-224,Image-Classification,ImageNet1K,DeiT-Tiny-P16-224-ImageNet1K,DeiT-Tiny-P16-224 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_densenet121,timm,densenet121,,densenet121,image_classification,imagenet1k,Convolutional,Supervised,Vision,DenseNet121,Image-Classification,ImageNet1K,DenseNet121-ImageNet1K,DenseNet121 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_densenet161,timm,densenet161,,densenet161,image_classification,imagenet1k,Convolutional,Supervised,Vision,DenseNet161,Image-Classification,ImageNet1K,DenseNet161-ImageNet1K,DenseNet161 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_densenet169,timm,densenet169,,densenet169,image_classification,imagenet1k,Convolutional,Supervised,Vision,DenseNet169,Image-Classification,ImageNet1K,DenseNet169-ImageNet1K,DenseNet169 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_densenet201,timm,densenet201,,densenet201,image_classification,imagenet1k,Convolutional,Supervised,Vision,DenseNet201,Image-Classification,ImageNet1K,DenseNet201-ImageNet1K,DenseNet201 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_dla34,timm,dla34,,dla34,image_classification,imagenet1k,Convolutional,Supervised,Vision,DLA34,Image-Classification,ImageNet1K,DLA34-ImageNet1K,DLA34 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_dla46_c,timm,dla46_c,,dla46_c,image_classification,imagenet1k,Convolutional,Supervised,Vision,DLA46-C,Image-Classification,ImageNet1K,DLA46-C-ImageNet1K,DLA46-C trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_dla46x_c,timm,dla46x_c,,dla46x_c,image_classification,imagenet1k,Convolutional,Supervised,Vision,DLA46X-C,Image-Classification,ImageNet1K,DLA46X-C-ImageNet1K,DLA46X-C trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_dla60,timm,dla60,,dla60,image_classification,imagenet1k,Convolutional,Supervised,Vision,DLA60,Image-Classification,ImageNet1K,DLA60-ImageNet1K,DLA60 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_dla60_res2net,timm,dla60_res2net,,dla60_res2net,image_classification,imagenet1k,Convolutional,Supervised,Vision,DLA60-Res2Net,Image-Classification,ImageNet1K,DLA60-Res2Net-ImageNet1K,DLA60-Res2Net trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_dla60_res2next,timm,dla60_res2next,,dla60_res2next,image_classification,imagenet1k,Convolutional,Supervised,Vision,DLA60-Res2Next,Image-Classification,ImageNet1K,DLA60-Res2Next-ImageNet1K,DLA60-Res2Next trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_dla60x,timm,dla60x,,dla60x,image_classification,imagenet1k,Convolutional,Supervised,Vision,DLA60X,Image-Classification,ImageNet1K,DLA60X-ImageNet1K,DLA60X trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_dla60x_c,timm,dla60x_c,,dla60x_c,image_classification,imagenet1k,Convolutional,Supervised,Vision,DLA60X-C,Image-Classification,ImageNet1K,DLA60X-C-ImageNet1K,DLA60X-C trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_dla102,timm,dla102,,dla102,image_classification,imagenet1k,Convolutional,Supervised,Vision,DLA102,Image-Classification,ImageNet1K,DLA102-ImageNet1K,DLA102 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_dla102x,timm,dla102x,,dla102x,image_classification,imagenet1k,Convolutional,Supervised,Vision,DLA102X,Image-Classification,ImageNet1K,DLA102X-ImageNet1K,DLA102X trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_dla102x2,timm,dla102x2,,dla102x2,image_classification,imagenet1k,Convolutional,Supervised,Vision,DLA102x2,Image-Classification,ImageNet1K,DLA102x2-ImageNet1K,DLA102x2 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_dla169,timm,dla169,,dla169,image_classification,imagenet1k,Convolutional,Supervised,Vision,DLA169,Image-Classification,ImageNet1K,DLA169-ImageNet1K,DLA169 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_dm_nfnet_f0,timm,dm_nfnet_f0,,dm_nfnet_f0,image_classification,imagenet1k,Convolutional,Supervised,Vision,DM-NFNet-F0,Image-Classification,ImageNet1K,DM-NFNet-F0-ImageNet1K,DM-NFNet-F0 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_dm_nfnet_f1,timm,dm_nfnet_f1,,dm_nfnet_f1,image_classification,imagenet1k,Convolutional,Supervised,Vision,DM-NFNet-F1,Image-Classification,ImageNet1K,DM-NFNet-F1-ImageNet1K,DM-NFNet-F1 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_dm_nfnet_f2,timm,dm_nfnet_f2,,dm_nfnet_f2,image_classification,imagenet1k,Convolutional,Supervised,Vision,DM-NFNet-F2,Image-Classification,ImageNet1K,DM-NFNet-F2-ImageNet1K,DM-NFNet-F2 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_dm_nfnet_f3,timm,dm_nfnet_f3,,dm_nfnet_f3,image_classification,imagenet1k,Convolutional,Supervised,Vision,DM-NFNet-F3,Image-Classification,ImageNet1K,DM-NFNet-F3-ImageNet1K,DM-NFNet-F3 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_dm_nfnet_f4,timm,dm_nfnet_f4,,dm_nfnet_f4,image_classification,imagenet1k,Convolutional,Supervised,Vision,DM-NFNet-F4,Image-Classification,ImageNet1K,DM-NFNet-F4-ImageNet1K,DM-NFNet-F4 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_dm_nfnet_f5,timm,dm_nfnet_f5,,dm_nfnet_f5,image_classification,imagenet1k,Convolutional,Supervised,Vision,DM-NFNet-F5,Image-Classification,ImageNet1K,DM-NFNet-F5-ImageNet1K,DM-NFNet-F5 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_dm_nfnet_f6,timm,dm_nfnet_f6,,dm_nfnet_f6,image_classification,imagenet1k,Convolutional,Supervised,Vision,DM-NFNet-F6,Image-Classification,ImageNet1K,DM-NFNet-F6-ImageNet1K,DM-NFNet-F6 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_dpn68,timm,dpn68,,dpn68,image_classification,imagenet1k,Convolutional,Supervised,Vision,DPN68,Image-Classification,ImageNet1K,DPN68-ImageNet1K,DPN68 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_dpn68b,timm,dpn68b,,dpn68b,image_classification,imagenet1k,Convolutional,Supervised,Vision,DPN68B,Image-Classification,ImageNet1K,DPN68B-ImageNet1K,DPN68B trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_dpn92,timm,dpn92,,dpn92,image_classification,imagenet1k,Convolutional,Supervised,Vision,DPN92,Image-Classification,ImageNet1K,DPN92-ImageNet1K,DPN92 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_dpn98,timm,dpn98,,dpn98,image_classification,imagenet1k,Convolutional,Supervised,Vision,DPN98,Image-Classification,ImageNet1K,DPN98-ImageNet1K,DPN98 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_dpn107,timm,dpn107,,dpn107,image_classification,imagenet1k,Convolutional,Supervised,Vision,DPN107,Image-Classification,ImageNet1K,DPN107-ImageNet1K,DPN107 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_dpn131,timm,dpn131,,dpn131,image_classification,imagenet1k,Convolutional,Supervised,Vision,DPN131,Image-Classification,ImageNet1K,DPN131-ImageNet1K,DPN131 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_eca_botnext26ts_256,timm,eca_botnext26ts_256,,eca_botnext26ts_256,image_classification,imagenet1k,Convolutional,Supervised,Vision,ECA-BotNext26TS-256,Image-Classification,ImageNet1K,ECA-BotNext26TS-256-ImageNet1K,ECA-BotNext26TS-256 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_eca_halonext26ts,timm,eca_halonext26ts,,eca_halonext26ts,image_classification,imagenet1k,Convolutional,Supervised,Vision,ECA-HaloNext26TS,Image-Classification,ImageNet1K,ECA-HaloNext26TS-ImageNet1K,ECA-HaloNext26TS trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_eca_nfnet_l0,timm,eca_nfnet_l0,,eca_nfnet_l0,image_classification,imagenet1k,Convolutional,Supervised,Vision,ECA-NFNet-L0,Image-Classification,ImageNet1K,ECA-NFNet-L0-ImageNet1K,ECA-NFNet-L0 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_eca_nfnet_l1,timm,eca_nfnet_l1,,eca_nfnet_l1,image_classification,imagenet1k,Convolutional,Supervised,Vision,ECA-NFNet-L1,Image-Classification,ImageNet1K,ECA-NFNet-L1-ImageNet1K,ECA-NFNet-L1 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_eca_nfnet_l2,timm,eca_nfnet_l2,,eca_nfnet_l2,image_classification,imagenet1k,Convolutional,Supervised,Vision,ECA-NFNet-L2,Image-Classification,ImageNet1K,ECA-NFNet-L2-ImageNet1K,ECA-NFNet-L2 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_eca_resnet33ts,timm,eca_resnet33ts,,eca_resnet33ts,image_classification,imagenet1k,Convolutional,Supervised,Vision,ECA-ResNet33TS,Image-Classification,ImageNet1K,ECA-ResNet33TS-ImageNet1K,ECA-ResNet33TS trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
